Unnamed: 0,Entry No.,Entry Date,Brand,Category,Marketing Group,Size,Manufacturing Co.,Qty(Unit1),Free Qty(Unit1),Amount,MRP
3734,S9177,25/02/2024,Lory,Top-T-Shirt <,GIRLS WEAR,XL,UNIDENTIFIED,1.0,0.0,428.0,450.0
3736,S9371,05/03/2024,Lory,Top-T-Shirt <,GIRLS WEAR,L,UNIDENTIFIED,1.0,0.0,334.0,435.0
3738,S9244,28/02/2024,Lory,Top-T-Shirt <,GIRLS WEAR,L,UNIDENTIFIED,1.0,0.0,274.0,360.0
3740,S7944,04/01/2024,Lory,SKIVI<,Baby Woolen Wear,34,UNIDENTIFIED,1.0,0.0,230.0,350.0
3741,S8041,08/01/2024,Lory,SKIVI<,Baby Woolen Wear,32,UNIDENTIFIED,1.0,0.0,228.0,280.0
3742,S8061,08/01/2024,Lory,SKIVI<,Baby Woolen Wear,30,UNIDENTIFIED,1.0,0.0,219.0,330.0
3743,S8155,14/01/2024,Lory,SKIVI<,Baby Woolen Wear,28,UNIDENTIFIED,1.0,0.0,231.0,310.0
3744,S8219,18/01/2024,Lory,SKIVI<,Baby Woolen Wear,20,UNIDENTIFIED,1.0,0.0,177.0,280.0
3745,S8219,18/01/2024,Lory,SKIVI<,Baby Woolen Wear,22,UNIDENTIFIED,1.0,0.0,183.0,290.0
3746,S8239,19/01/2024,Lory,SKIVI<,Baby Woolen Wear,26,UNIDENTIFIED,1.0,0.0,242.0,300.0
3747,S8255,19/01/2024,Lory,SKIVI<,Baby Woolen Wear,28,UNIDENTIFIED,1.0,0.0,211.0,320.0
3748,S8255,19/01/2024,Lory,SKIVI<,Baby Woolen Wear,20,UNIDENTIFIED,1.0,0.0,180.0,280.0
3749,S8280,20/01/2024,Lory,SKIVI<,Baby Woolen Wear,30,UNIDENTIFIED,1.0,0.0,276.0,330.0
3750,S8335,21/01/2024,Lory,SKIVI<,Baby Woolen Wear,36,UNIDENTIFIED,1.0,0.0,279.0,350.0
3751,S8340,22/01/2024,Lory,SKIVI<,Baby Woolen Wear,26,UNIDENTIFIED,1.0,0.0,286.0,300.0
3752,S8355,22/01/2024,Lory,SKIVI<,Baby Woolen Wear,34,UNIDENTIFIED,1.0,0.0,324.0,340.0
3753,S8355,22/01/2024,Lory,SKIVI<,Baby Woolen Wear,30,UNIDENTIFIED,1.0,0.0,276.0,330.0
3754,S8358,22/01/2024,Lory,SKIVI<,Baby Woolen Wear,30,UNIDENTIFIED,1.0,0.0,276.0,330.0
3755,S8371,23/01/2024,Lory,SKIVI<,Baby Woolen Wear,26,UNIDENTIFIED,1.0,0.0,286.0,300.0
3756,S8398,24/01/2024,Lory,SKIVI<,Baby Woolen Wear,28,UNIDENTIFIED,1.0,0.0,255.0,310.0
3757,S8452,25/01/2024,Lory,SKIVI<,Baby Woolen Wear,34,UNIDENTIFIED,2.0,0.0,524.0,340.0
3758,S8467,25/01/2024,Lory,SKIVI<,Baby Woolen Wear,24,UNIDENTIFIED,1.0,0.0,248.0,300.0
3759,S8516,27/01/2024,Lory,SKIVI<,Baby Woolen Wear,30,UNIDENTIFIED,1.0,0.0,276.0,330.0
3760,S8557,28/01/2024,Lory,SKIVI<,Baby Woolen Wear,24,UNIDENTIFIED,1.0,0.0,240.0,300.0
3761,S8584,30/01/2024,Lory,SKIVI<,Baby Woolen Wear,36,UNIDENTIFIED,1.0,0.0,320.0,350.0
3762,S8584,30/01/2024,Lory,SKIVI<,Baby Woolen Wear,32,UNIDENTIFIED,1.0,0.0,300.0,330.0
3763,S8626,01/02/2024,Lory,SKIVI<,Baby Woolen Wear,24,UNIDENTIFIED,1.0,0.0,201.0,300.0
3764,S8667,03/02/2024,Lory,SKIVI<,Baby Woolen Wear,22,UNIDENTIFIED,1.0,0.0,266.0,280.0
3765,S8712,04/02/2024,Lory,SKIVI<,Baby Woolen Wear,32,UNIDENTIFIED,1.0,0.0,286.0,340.0
3766,S8782,07/02/2024,Lory,SKIVI<,Baby Woolen Wear,34,UNIDENTIFIED,1.0,0.0,296.0,350.0
3767,S8801,08/02/2024,Lory,SKIVI<,Baby Woolen Wear,34,UNIDENTIFIED,2.0,0.0,590.0,350.0
3768,S8801,08/02/2024,Lory,SKIVI<,Baby Woolen Wear,28,UNIDENTIFIED,1.0,0.0,266.0,320.0
3769,S8883,11/02/2024,Lory,SKIVI<,Baby Woolen Wear,24,UNIDENTIFIED,1.0,0.0,225.0,240.0
3770,S8883,11/02/2024,Lory,SKIVI<,Baby Woolen Wear,24,UNIDENTIFIED,1.0,0.0,245.0,300.0
3771,S9149,24/02/2024,Lory,SKIVI<,Baby Woolen Wear,28,UNIDENTIFIED,1.0,0.0,296.0,310.0
3772,S9763,21/03/2024,Lory,SKIVI<,Baby Woolen Wear,30,UNIDENTIFIED,1.0,0.0,0.0,245.0
3774,S8239,19/01/2024,Lory,SKIVI<,Baba Woolen Wear,26,UNIDENTIFIED,1.0,0.0,219.0,310.0
3775,S8297,21/01/2024,Lory,SKIVI<,Baba Woolen Wear,34,UNIDENTIFIED,1.0,0.0,296.0,350.0
3776,S8297,21/01/2024,Lory,SKIVI<,Baba Woolen Wear,36,UNIDENTIFIED,1.0,0.0,304.0,360.0
3777,S8401,24/01/2024,Lory,SKIVI<,Baba Woolen Wear,28,UNIDENTIFIED,1.0,0.0,211.0,320.0
3778,S8403,24/01/2024,Lory,SKIVI<,Baba Woolen Wear,30,UNIDENTIFIED,1.0,0.0,276.0,330.0
3779,S8404,24/01/2024,Lory,SKIVI<,Baba Woolen Wear,30,UNIDENTIFIED,1.0,0.0,238.0,330.0
3780,S8437,25/01/2024,Lory,SKIVI<,Baba Woolen Wear,30,UNIDENTIFIED,1.0,0.0,238.0,330.0
3781,S8438,25/01/2024,Lory,SKIVI<,Baba Woolen Wear,32,UNIDENTIFIED,1.0,0.0,200.0,340.0
3782,S8442,25/01/2024,Lory,SKIVI<,Baba Woolen Wear,36,UNIDENTIFIED,1.0,0.0,258.0,360.0
3783,S8451,25/01/2024,Lory,SKIVI<,Baba Woolen Wear,28,UNIDENTIFIED,1.0,0.0,238.0,320.0
3784,S8454,25/01/2024,Lory,SKIVI<,Baba Woolen Wear,36,UNIDENTIFIED,1.0,0.0,304.0,360.0
3787,S8105,11/01/2024,Lory,SKIVI<,Baby Woolen Wear,36,UNIDENTIFIED,1.0,0.0,283.0,425.0
3788,S8717,04/02/2024,Lory,SKIVI<,Baby Woolen Wear,22,UNIDENTIFIED,1.0,0.0,253.0,355.0
3789,S9150,24/02/2024,Lory,SKIVI<,Baby Woolen Wear,24,UNIDENTIFIED,1.0,0.0,308.0,325.0
3790,S9395,06/03/2024,Lory,SKIVI<,Baby Woolen Wear,24,UNIDENTIFIED,1.0,0.0,244.0,365.0
3792,S8590,30/01/2024,Lovebasic,Jeans-Straight Fit<,GIRLS WEAR,28,Mahima Fashion,1.0,0.0,790.0,1195.0
3793,S9517,11/03/2024,Lovebasic,Jeans-Straight Fit<,GIRLS WEAR,34,Mahima Fashion,1.0,0.0,804.0,1195.0
3795,S9922,27/03/2024,Lovepink,TOP<,GIRLS WEAR,XXL,Laxhmi Hosiery House,1.0,0.0,0.0,895.0
3797,S9184,25/02/2024,Madboyz,Suit-Full-Denim <,BABA KIDS WEAR,22,Asha Marketing Co.,1.0,0.0,714.0,830.0
3799,S8975,16/02/2024,Madboyz,Suit-Full-Denim <,BABA KIDS WEAR,18,Asha Marketing Co.,1.0,0.0,572.0,775.0
3801,S9166,24/02/2024,Madboyz,Suit-Half <,BABA KIDS WEAR,18,IndraVidhya Garments,1.0,0.0,557.0,610.0
3803,S9613,16/03/2024,Madboyz,Suit-Half -Denim <,BABA KIDS WEAR,18,Abeer Trading,1.0,0.0,538.0,790.0
3804,S9915,27/03/2024,Madboyz,Suit-Half -Denim <,BABA KIDS WEAR,28,Abeer Trading,1.0,0.0,675.0,940.0
3805,S9974,29/03/2024,Madboyz,Suit-Half -Denim <,BABA KIDS WEAR,24,Abeer Trading,1.0,0.0,772.0,880.0
3807,S9597,15/03/2024,Madboyz,Suit-Half -Denim <,BABA KIDS WEAR,22,Abeer Trading,1.0,0.0,572.0,780.0
3809,S7969,05/01/2024,Mama,Woolen Suit<>,Baba Woolen Wear,18,UNIDENTIFIED,1.0,0.0,736.0,1140.0
3810,S8031,08/01/2024,Mama,Woolen Suit<>,Baba Woolen Wear,16,UNIDENTIFIED,1.0,0.0,762.0,1095.0
3812,S8080,10/01/2024,Mama,Suit-Gallis-Full <>,Baba Woolen Wear,18,UNIDENTIFIED,1.0,0.0,762.0,1120.0
3813,S8147,14/01/2024,Mama,Suit-Gallis-Full <>,Baba Woolen Wear,22,UNIDENTIFIED,1.0,0.0,965.0,1220.0
3814,S8172,15/01/2024,Mama,Suit-Gallis-Full <>,Baba Woolen Wear,22,UNIDENTIFIED,1.0,0.0,838.0,1220.0
3815,S8653,02/02/2024,Mama,Suit-Gallis-Full <>,Baba Woolen Wear,20,UNIDENTIFIED,1.0,0.0,810.0,1170.0
3816,S8743,05/02/2024,Mama,Suit-Gallis-Full <>,Baba Woolen Wear,22,UNIDENTIFIED,1.0,0.0,930.0,1220.0
3818,S9031,18/02/2024,Manan,Suit-Half+Sarak <,BABA KIDS WEAR,4,UNIDENTIFIED,1.0,0.0,666.0,870.0
3820,S9381,06/03/2024,Maniac,T-Shirt-Half-Oversize <,BABA KIDS WEAR,34,om enterprises,1.0,0.0,313.0,616.0
3821,S9440,08/03/2024,Maniac,T-Shirt-Half-Oversize <,BABA KIDS WEAR,32,om enterprises,2.0,0.0,586.0,616.0
3822,S9501,10/03/2024,Maniac,T-Shirt-Half-Oversize <,BABA KIDS WEAR,30,om enterprises,3.0,0.0,868.0,616.0
3823,S9579,14/03/2024,Maniac,T-Shirt-Half-Oversize <,BABA KIDS WEAR,34,om enterprises,2.0,0.0,753.0,616.0
3824,S9590,14/03/2024,Maniac,T-Shirt-Half-Oversize <,BABA KIDS WEAR,36,om enterprises,1.0,0.0,334.0,616.0
3825,S9661,17/03/2024,Maniac,T-Shirt-Half-Oversize <,BABA KIDS WEAR,36,om enterprises,1.0,0.0,410.0,616.0
3826,S9704,18/03/2024,Maniac,T-Shirt-Half-Oversize <,BABA KIDS WEAR,30,om enterprises,2.0,0.0,704.0,616.0
3827,S9754,20/03/2024,Maniac,T-Shirt-Half-Oversize <,BABA KIDS WEAR,32,om enterprises,1.0,0.0,299.0,616.0
3828,S9811,22/03/2024,Maniac,T-Shirt-Half-Oversize <,BABA KIDS WEAR,30,om enterprises,1.0,0.0,278.0,616.0
3829,S9859,23/03/2024,Maniac,T-Shirt-Half-Oversize <,BABA KIDS WEAR,34,om enterprises,1.0,0.0,380.0,616.0
3830,S9885,24/03/2024,Maniac,T-Shirt-Half-Oversize <,BABA KIDS WEAR,30,om enterprises,1.0,0.0,334.0,616.0
3831,S10004,29/03/2024,Maniac,T-Shirt-Half-Oversize <,BABA KIDS WEAR,34,om enterprises,1.0,0.0,390.0,616.0
3833,S9381,06/03/2024,Maniac,T-Shirt-Half-Oversize <,GENTS WEAR,40,om enterprises,1.0,0.0,390.0,789.0
3834,S9419,07/03/2024,Maniac,T-Shirt-Half-Oversize <,GENTS WEAR,38,om enterprises,2.0,0.0,762.0,789.0
3835,S9605,15/03/2024,Maniac,T-Shirt-Half-Oversize <,GENTS WEAR,38,om enterprises,1.0,0.0,379.0,789.0
3836,S9693,18/03/2024,Maniac,T-Shirt-Half-Oversize <,GENTS WEAR,42,om enterprises,1.0,0.0,380.0,789.0
3837,S10056,31/03/2024,Maniac,T-Shirt-Half-Oversize <,GENTS WEAR,42,om enterprises,3.0,0.0,1441.0,789.0
3839,S8685,03/02/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,16,Manish Dresses,1.0,0.0,334.0,465.0
3841,S8700,04/02/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,16,Manish Dresses,2.0,0.0,648.0,455.0
3842,S9005,17/02/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,14,Manish Dresses,1.0,0.0,375.0,435.0
3843,S9140,23/02/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,18,Manish Dresses,1.0,0.0,415.0,475.0
3845,S9005,17/02/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,14,Manish Dresses,1.0,0.0,380.0,440.0
3847,S9770,21/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,190.0,250.0
3849,S9770,21/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,190.0,250.0
3851,S9876,24/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,159.0,210.0
3853,S8983,16/02/2024,Manish,CAPRI SET,GIRLS KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,278.0,365.0
3854,S9741,20/03/2024,Manish,CAPRI SET,GIRLS KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,304.0,380.0
3856,S9550,13/03/2024,Manish,CAPRI SET,GIRLS KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,236.0,310.0
3858,S8983,16/02/2024,Manish,CAPRI SET,GIRLS KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,282.0,370.0
3860,S9550,13/03/2024,Manish,CAPRI SET,GIRLS KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,236.0,310.0
3862,S9826,22/03/2024,Manish,TOP SKIRT <,GIRLS KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,272.0,305.0
3864,S9550,13/03/2024,Manish,TOP SKIRT <,GIRLS KIDS WEAR,34,UNIDENTIFIED,1.0,0.0,282.0,370.0
3866,S8560,29/01/2024,Manish,CAPRI SET,GIRLS KIDS WEAR,22,UNIDENTIFIED,1.0,0.0,238.0,295.0
3867,S9550,13/03/2024,Manish,CAPRI SET,GIRLS KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,300.0,395.0
3869,S9826,22/03/2024,Manish,TOP SKIRT <,GIRLS KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,286.0,320.0
3871,S8384,24/01/2024,Manish,CAPRI SET,GIRLS KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,314.0,385.0
3872,S9550,13/03/2024,Manish,CAPRI SET,GIRLS KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,278.0,365.0
3874,S9086,21/02/2024,Manish,TOP SKIRT <,GIRLS KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,206.0,260.0
3876,S9576,14/03/2024,Manish,TOP SKIRT <,GIRLS KIDS WEAR,22,UNIDENTIFIED,1.0,0.0,334.0,425.0
3878,S9341,04/03/2024,Manish,CAPRI SET,GIRLS KIDS WEAR,22,UNIDENTIFIED,1.0,0.0,571.0,810.0
3880,S9064,19/02/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,20,Manish Dresses,1.0,0.0,405.0,570.0
3882,S9744,20/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,22,Manish Dresses,1.0,0.0,471.0,600.0
3884,S8893,12/02/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,428.0,530.0
3886,S9117,22/02/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,22,UNIDENTIFIED,1.0,0.0,407.0,535.0
3888,S9117,22/02/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,26,Manish Dresses,1.0,0.0,673.0,1015.0
3889,S9309,03/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,20,Manish Dresses,1.0,0.0,620.0,865.0
3890,S10034,31/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,28,Manish Dresses,1.0,0.0,871.0,1065.0
3891,S10040,31/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,22,Manish Dresses,1.0,0.0,758.0,915.0
3893,S8665,03/02/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,14,UNIDENTIFIED,1.0,0.0,374.0,490.0
3894,S8932,14/02/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,22,Manish Dresses,1.0,0.0,476.0,620.0
3895,S8956,15/02/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,20,Manish Dresses,1.0,0.0,419.0,600.0
3897,S8394,24/01/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,20,Manish Dresses,1.0,0.0,380.0,520.0
3898,S9117,22/02/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,22,Manish Dresses,1.0,0.0,373.0,540.0
3900,S7997,07/01/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,18,Manish Dresses,1.0,0.0,380.0,570.0
3901,S8464,25/01/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,14,Manish Dresses,1.0,0.0,365.0,530.0
3902,S9285,01/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,20,Manish Dresses,1.0,0.0,430.0,590.0
3903,S9291,02/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,14,Manish Dresses,1.0,0.0,360.0,530.0
3904,S9968,29/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,20,Manish Dresses,1.0,0.0,466.0,540.0
3906,S8939,14/02/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,18,Manish Dresses,1.0,0.0,499.0,575.0
3908,S9270,29/02/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,14,Manish Dresses,1.0,0.0,453.0,525.0
3909,S9285,01/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,20,Manish Dresses,1.0,0.0,426.0,585.0
3910,S9293,02/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,18,Manish Dresses,1.0,0.0,392.0,565.0
3911,S9744,20/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,22,Manish Dresses,1.0,0.0,475.0,605.0
3913,S9816,22/03/2024,Manish,T.P.H-Pant,GIRLS KIDS WEAR,34,UNIDENTIFIED,1.0,0.0,536.0,690.0
3915,S9548,13/03/2024,Manish,TOP SKIRT <,GIRLS KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,286.0,300.0
3917,S8646,02/02/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,476.0,640.0
3919,S9270,29/02/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,34,UNIDENTIFIED,1.0,0.0,653.0,685.0
3920,S9914,27/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,471.0,625.0
3922,S8294,21/01/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,32,Manish Dresses,1.0,0.0,434.0,475.0
3924,S9914,27/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,36,Manish Dresses,1.0,0.0,562.0,745.0
3926,S8869,11/02/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,32,Manish Dresses,1.0,0.0,476.0,655.0
3927,S9995,29/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,36,Manish Dresses,1.0,0.0,681.0,715.0
3929,S9296,02/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,36,Manish Dresses,1.0,0.0,704.0,740.0
3931,S8742,05/02/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,18,Manish Dresses,1.0,0.0,240.0,375.0
3933,S8478,26/01/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,24,Manish Dresses,1.0,0.0,304.0,440.0
3934,S9382,06/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,28,Manish Dresses,1.0,0.0,334.0,480.0
3936,S9615,16/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,30,Manish Dresses,1.0,0.0,334.0,495.0
3937,S9685,18/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,20,Manish Dresses,1.0,0.0,329.0,395.0
3939,S9382,06/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,30,Manish Dresses,1.0,0.0,348.0,500.0
3940,S9613,16/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,20,Manish Dresses,1.0,0.0,266.0,400.0
3941,S9744,20/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,22,Manish Dresses,1.0,0.0,317.0,420.0
3943,S8742,05/02/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,18,Manish Dresses,1.0,0.0,488.0,710.0
3944,S8742,05/02/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,20,Manish Dresses,1.0,0.0,510.0,740.0
3946,S9639,17/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,24,Manish Dresses,1.0,0.0,420.0,480.0
3947,S9856,23/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,26,Manish Dresses,1.0,0.0,380.0,500.0
3949,S9639,17/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,32,Manish Dresses,1.0,0.0,481.0,560.0
3950,S9702,18/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,28,Manish Dresses,1.0,0.0,424.0,520.0
3951,S9927,27/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,18,Manish Dresses,1.0,0.0,285.0,420.0
3953,S9474,10/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,28,Manish Dresses,1.0,0.0,438.0,500.0
3954,S9511,11/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,28,Manish Dresses,1.0,0.0,517.0,550.0
3955,S9927,27/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,18,Manish Dresses,1.0,0.0,280.0,400.0
3956,S9935,27/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,20,Manish Dresses,1.0,0.0,362.0,420.0
3958,S9487,10/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,18,Manish Dresses,1.0,0.0,285.0,405.0
3959,S9566,13/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,22,Manish Dresses,1.0,0.0,286.0,445.0
3960,S9601,15/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,30,Manish Dresses,1.0,0.0,380.0,525.0
3961,S9630,16/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,26,Manish Dresses,1.0,0.0,333.0,485.0
3962,S9670,17/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,32,Manish Dresses,1.0,0.0,387.0,545.0
3963,S9671,17/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,28,Manish Dresses,1.0,0.0,443.0,505.0
3964,S9685,18/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,32,Manish Dresses,1.0,0.0,481.0,545.0
3965,S9716,19/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,30,Manish Dresses,1.0,0.0,455.0,525.0
3966,S9768,21/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,20,Manish Dresses,1.0,0.0,304.0,425.0
3967,S9870,24/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,22,Manish Dresses,1.0,0.0,385.0,445.0
3968,S9889,24/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,28,Manish Dresses,1.0,0.0,433.0,505.0
3969,S9906,26/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,28,Manish Dresses,1.0,0.0,443.0,505.0
3971,S9295,02/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,18,Manish Dresses,1.0,0.0,286.0,410.0
3972,S9347,04/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,28,Manish Dresses,1.0,0.0,448.0,510.0
3973,S9613,16/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,20,Manish Dresses,1.0,0.0,298.0,430.0
3974,S9726,20/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,32,Manish Dresses,1.0,0.0,482.0,550.0
3975,S9898,26/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,30,Manish Dresses,1.0,0.0,466.0,530.0
3976,S9918,27/03/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,20,Manish Dresses,1.0,0.0,334.0,430.0
3978,S9172,25/02/2024,Manish,Kurti+Leggy,GIRLS KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,934.0,1010.0
3980,S7944,04/01/2024,Manish,Kurti+Leggy,GIRLS KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,759.0,1020.0
3981,S9172,25/02/2024,Manish,Kurti+Leggy,GIRLS KIDS WEAR,38,UNIDENTIFIED,1.0,0.0,962.0,1110.0
3983,S9959,28/03/2024,Manish,Frock<,GIRLS KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,709.0,745.0
3985,S8981,16/02/2024,Manish,Frock-Cotton <,GIRLS KIDS WEAR,18,UNIDENTIFIED,1.0,0.0,334.0,415.0
3987,S9120,23/02/2024,Manoj chikan,Kurti(Bandi),GENTS WEAR,40,Manoj Chikan Centre,1.0,0.0,279.0,370.0
3988,S9857,23/03/2024,Manoj chikan,Kurti(Bandi),GENTS WEAR,42,Manoj Chikan Centre,1.0,0.0,334.0,380.0
3989,S9858,23/03/2024,Manoj chikan,Kurti(Bandi),GENTS WEAR,40,Manoj Chikan Centre,1.0,0.0,324.0,370.0
3990,S9892,24/03/2024,Manoj chikan,Kurti(Bandi),GENTS WEAR,40,Manoj Chikan Centre,1.0,0.0,324.0,370.0
3991,S9973,29/03/2024,Manoj chikan,Kurti(Bandi),GENTS WEAR,38,Manoj Chikan Centre,1.0,0.0,298.0,360.0
3993,S8995,16/02/2024,Manoj chikan,Kurti(Bandi),BABA KIDS WEAR,24,UNIDENTIFIED,2.0,0.0,0.0,75.0
3995,S9893,24/03/2024,Manoj chikan,Kurti(Bandi),GENTS WEAR,40,Manoj Chikan Centre,1.0,0.0,309.0,370.0
3997,S8173,15/01/2024,Manoj chikan,Kurta <,GENTS WEAR,36,UNIDENTIFIED,1.0,0.0,219.0,290.0
3998,S8332,21/01/2024,Manoj chikan,Kurta <,GENTS WEAR,38,UNIDENTIFIED,1.0,0.0,286.0,365.0
4000,S9471,09/03/2024,Manoj chikan,Kurta <,GENTS WEAR,42,Manoj Chikan Centre,1.0,0.0,377.0,435.0
4002,S8709,04/02/2024,Maravillosa,T-Shirt-Half <,BABA KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,380.0,500.0
4004,S9032,18/02/2024,Maravillosa,T-Shirt-F<,BABA KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,699.0,735.0
4006,S8826,09/02/2024,Maravillosa,T-Shirt-Half <,BABA KIDS WEAR,28,JR Collection Pvt Ltd,1.0,0.0,532.0,730.0
4008,S9674,17/03/2024,Marshal,JEANS<,GENTS WEAR,34,UNIDENTIFIED,1.0,0.0,658.0,945.0
4010,S9022,17/02/2024,Marshal,JEANS<,GENTS WEAR,34,UNIDENTIFIED,1.0,0.0,441.0,610.0
4011,S9575,14/03/2024,Marshal,JEANS<,GENTS WEAR,30,UNIDENTIFIED,1.0,0.0,473.0,610.0
4013,S8095,10/01/2024,Marshal,JEANS<,GENTS WEAR,32,UNIDENTIFIED,1.0,0.0,655.0,850.0
4015,S9022,17/02/2024,Marshal,JEANS<,GENTS WEAR,32,UNIDENTIFIED,1.0,0.0,625.0,865.0
4016,S9929,27/03/2024,Marshal,JEANS<,GENTS WEAR,30,UNIDENTIFIED,1.0,0.0,714.0,965.0
4018,S7998,07/01/2024,Me & mine,Coord set <>,GIRLS KIDS WEAR,32,IndraVidhya Garments,1.0,0.0,1379.0,1645.0
